Axial Position x, Normalized Nozzle Radius r
6.88,3.333495
6.89,3.336314
6.90,3.339131
6.91,3.341945
6.92,3.344756
6.93,3.347564
6.94,3.350369
6.95,3.353172
6.96,3.355971
6.97,3.358768
6.98,3.361562
6.99,3.364353
7.00,3.367142
7.01,3.369927
7.02,3.372710
7.03,3.375490
7.04,3.378267
7.05,3.381041
7.06,3.383812
7.07,3.386580
7.08,3.389346
7.09,3.392109
7.10,3.394868
7.11,3.397625
7.12,3.400379
7.13,3.403130
7.14,3.405879
7.15,3.408624
7.16,3.411367
7.17,3.414106
7.18,3.416843
7.19,3.419577
7.20,3.422307
7.21,3.425035
7.22,3.427761
7.23,3.430483
7.24,3.433202
7.25,3.435918
7.26,3.438632
7.27,3.441342
7.28,3.444050
7.29,3.446755
7.30,3.449456
7.31,3.452155
7.32,3.454851
7.33,3.457544
7.34,3.460234
7.35,3.462921
7.36,3.465605
7.37,3.468286
7.38,3.470964
7.39,3.473639
7.40,3.476312
7.41,3.478981
7.42,3.481647
7.43,3.484311
7.44,3.486971
7.45,3.489628
7.46,3.492283
7.47,3.494934
7.48,3.497583
7.49,3.500228
7.50,3.502871
7.51,3.505510
7.52,3.508147
7.53,3.510780
7.54,3.513411
7.55,3.516038
7.56,3.518663
7.57,3.521284
7.58,3.523902
7.59,3.526518
7.60,3.529130
7.61,3.531740
7.62,3.534346
7.63,3.536949
7.64,3.539550
7.65,3.542147
7.66,3.544741
7.67,3.547332
7.68,3.549920
7.69,3.552505
7.70,3.555087
7.71,3.557666
7.72,3.560242
7.73,3.562815
7.74,3.565385
7.75,3.567952
7.76,3.570515
7.77,3.573076
7.78,3.575633
7.79,3.578188
7.80,3.580739
7.81,3.583287
7.82,3.585833
7.83,3.588375
7.84,3.590914
7.85,3.593450
7.86,3.595982
7.87,3.598512
7.88,3.601039
7.89,3.603562
7.90,3.606083
7.91,3.608600
7.92,3.611114
7.93,3.613625
7.94,3.616133
